Position_X,Position_Y,Velocity_X,Velocity_Y,Rotation_X,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score,Horizontal,Jump
-267.7807,-8.549996,-1.881675E-05,-27.00001,-1,1.78067,5.23257,3.699986,5.232563,2.21933,6.081134,5.300004,5.346672,20,0,1
-267.7807,-12.04998,0,0,-1,10,0.2828303,0.2000008,0.2828303,9.21933,3.959776,8.799989,3.959776,20,1,0
-267.7807,-12.04998,0,0,-1,10,0.2828303,0.2000008,0.2828303,9.21933,3.959776,8.799989,3.959776,20,1,0
-269.4474,-8.551002,0,12.4949,-1,3.447388,5.231146,3.698978,0.7815111,0.5526123,6.082555,4.301013,10,20,1,0
-267.6138,-7.452023,9.986282,0.4948977,1,10,2.282275,4.797959,6.785324,10,4.528374,4.202031,8.770947,20,1,0
-265.614,-7.300197,10,22.4949,1,10,1.343221,0.9498205,7.000039,10,4.788499,5.050206,2.89942,20,1,0
-265.4475,-4.201217,0.01371742,10.4949,1,10,5.725862,4.048796,6.438147,3.582428,2.195518,1.951227,4.173627,20,1,0
-265.4473,-3.502238,1.881675E-05,-1.505102,1,10,2.046784,4.747776,6.714357,3.552673,1.770926,1.252247,3.185129,20,1,0
-265.4473,-5.903258,2.581172E-08,-19.5051,1,10,3.318795,2.346755,8.97561,10,3.752279,3.653268,2.046784,20,1,0
-267.2868,-10.28931,-10,-25.39286,-1,10,2.772824,1.96067,2.772799,10,8.540877,7.039324,1.819896,20,1,0
-265.5831,-10.05,10,0,1,10,3.111247,2.199985,3.111245,10,8.202457,0.8000002,1.131362,20,1,0
-267.2502,-11.95,-9.972565,-17,-1,10,0.4242434,0.299983,0.4242428,9.749756,3.88874,8.70001,3.818385,20,0,0
-265.4721,-10.11667,10,-2,1,10,3.016979,2.133318,3.016975,10,8.296726,0.8666668,1.225653,20,0,0
-267.1393,-12.04998,-9.972565,-2.999474,-1,10,0.2828519,0.2000008,0.2828519,9.860779,4.045706,8.799994,3.959777,20,0,0
-269.1393,-8.551002,-10,12.4949,-1,3.139313,5.231146,3.698978,5.231139,0.8606873,6.082555,4.301013,10,20,0,0
-267.4722,-7.452023,9.972565,0.4948977,1,10,2.081973,4.79796,6.785324,10,4.528353,4.202032,8.770946,20,0,0
-265.4726,-6.617029,10,20.4949,1,10,2.309405,1.632984,7.966183,10,4.761703,4.367039,2.082563,20,0,0
-265.3061,-3.918049,0.01371742,8.494898,1,10,1.847134,4.331961,6.638143,3.693878,2.358985,1.668059,3.773165,20,0,0
-263.4723,-3.652403,9.986301,-4.505103,1,10,10,0.5975971,10,5.527679,2.160506,2.402392,3.397449,20,0,0
-263.3243,-2.050015,0,0,1,2.324341,10,2.199985,9.440803,1.675659,1.131389,0.8000023,1.131359,20,0,0
-263.3243,-3.950015,0,-17,1,10,0.4242455,0.2999854,0.4242455,5.675659,2.436552,2.700002,3.287112,20,0,0
-261.7687,-2.150029,0,-3.000086,1,0.7687378,1.08716,6.099993,2.96981,3.231262,1.272796,0.9000053,1.08716,20,-1,1
-263.6028,-4.05,-10,0,-1,10,0.2828512,0.1999998,0.2828296,5.397217,2.545604,2.79999,3.680889,20,-1,1
-261.6027,-4.916667,10,-11,1,10,10,3.333351,4.714052,1.397278,4.804458,3.666642,5.095021,20,-1,1
-261.4367,-8.050002,0,0,1,10,0.2828546,0.2000113,0.2828627,10,7.867686,6.799975,6.788218,20,-1,1
-259.4366,-4.551023,10,12.4949,1,8.43663,9.1028,7.69897,5.231145,3.563354,1.839927,2.30103,3.2541,20,-1,1
-261.1038,-4.650007,-9.972565,-9.000133,-1,10,10,3.599996,5.091168,1.89621,4.808324,3.399978,4.389424,20,-1,1
-259.4362,-8.550035,9.972603,-27.00013,1,10,5.232529,3.699958,5.232522,1.563843,5.039989,6.300042,7.495344,20,-1,1
-257.4366,-12.04999,10,0,1,4.436615,0.282831,0.2000008,0.2828519,10,5.039427,9.79998,9.616639,20,-1,1
-257.4366,-12.04999,0,0,1,4.436615,0.282831,0.2000008,0.2828519,10,5.039427,9.79998,9.616639,20,-1,1
-257.4366,-12.04999,0,0,1,4.436615,0.282831,0.2000008,0.2828519,10,5.039427,9.79998,9.616639,20,-1,1
-255.4366,-8.551013,10,12.4949,1,10,3.445856,3.698984,5.231143,5.563446,7.496774,5.301002,6.082508,20,0,1
-257.1037,-7.452034,-9.972565,0.4948977,-1,10,5.803549,4.797961,6.785325,10,8.770987,5.202008,5.803564,20,0,1
-257.2697,-9.253055,-0.01367978,-16.5051,-1,10,4.238321,2.996941,4.238317,10,10,7.003035,7.075368,20,0,1
-257.2699,-11.30016,0,22.4949,-1,4.269928,1.343263,0.949831,1.343261,10,8.55623,9.050144,8.866989,20,0,1
-257.2699,-8.201185,0,10.4949,-1,10,5.725898,4.048809,5.72587,10,9.830468,5.951165,6.038615,20,0,1
-259.1035,-7.502206,-9.986282,-1.505102,-1,10,6.714399,4.747787,6.714392,10,8.338849,5.252217,6.0135,20,0,1
-257.4362,-9.903227,9.972584,-19.5051,1,10,3.318836,2.346767,3.318832,10,7.868457,7.653213,7.994839,20,0,1
-255.4366,-10.617,10,20.4949,1,2.4366,2.309406,1.632996,2.309403,10,10,7.366991,7.590079,20,0,1
-257.1037,-7.918022,-9.972565,8.494898,-1,10,5.803544,4.331972,6.126328,10,9.430007,5.667996,5.803564,20,0,1
-255.4361,-7.652376,9.972603,-4.505103,1,10,3.673627,4.597622,6.502007,10,6.454272,4.402366,4.811666,20,0,1
-253.4366,-10.6534,9.999963,-22.5051,1,0.4365997,0.617448,1.596603,2.257925,10,10,7.403371,7.641562,20,0,1
-255.1403,-12.05,-10,0,-1,2.140274,0.2828397,0.1999989,0.2828512,10,10,8.799986,9.616657,20,0,1
-253.45,-12.05,0.7083434,0,1,0.4500275,0.2828411,0.2000008,0.2828526,10,10,8.799973,0.6364424,20,0,1
-252.6105,-8.551019,9.62963,12.4949,1,10,2.402735,1.699006,5.231153,8.389511,9.039114,4.301015,4.668353,20,0,1
-252.4502,-7.45204,0.01320936,0.4948977,1,10,6.785303,2.797984,6.785314,10,5.942583,3.202034,3.114157,20,0,1
-254.2836,-9.25306,-9.986264,-16.5051,-1,10,1.815261,2.996938,4.238315,10,8.489631,6.003041,5.661177,20,0,1
-254.448,-11.30017,0,22.4949,-1,1.447952,1.343263,0.9498301,1.343261,10,10,8.05015,8.556236,20,0,1
-252.6144,-8.201189,9.986282,10.4949,1,10,2.897461,2.048836,5.725882,10,9.030648,3.951186,4.173612,20,0,1
-254.2817,-7.50221,-9.972584,-1.505102,-1,10,3.885982,4.747789,6.714394,10,7.427763,4.25219,4.599268,20,0,1
-256.2813,-9.903231,-9.999963,-19.5051,-1,10,3.318834,2.346766,3.318829,10,10,6.653227,7.468842,20,0,1
-254.6023,-10.617,10,20.4949,1,1.602295,2.265945,1.632995,2.309392,10,10,7.366986,7.590092,20,0,0
-256.2694,-7.918024,-9.972565,8.494898,-1,10,4.623646,4.331972,6.126329,10,9.430003,4.66802,5.18736,20,0,0
-254.6018,-7.652378,9.972603,-4.505103,1,10,3.673608,4.59762,6.502017,10,7.634108,4.402361,4.811646,20,0,0
-252.6023,-10.05002,9.999963,-4.403807,1,10,0.2828418,0.2000027,0.2828552,10,10,5.800019,6.788259,20,0,0
-254.6023,-6.967538,-10,14.4949,-1,10,4.642107,5.28246,7.470531,10,6.671628,3.717522,3.843162,20,0,0
-252.9351,-5.468558,9.972565,2.494898,1,10,9.590379,4.78147,9.590384,10,3.13748,1.300316,1.723263,20,0,0
-251.38,-6.702912,6.666667,-13.5051,1,10,7.844747,3.547101,7.844753,10,4.883133,2.452889,2.054729,20,0,0
-253.1034,-10.05002,-10,0,-1,10,0.2828552,2.199977,3.111238,10,9.753269,6.799994,6.788259,20,0,0
-255.1034,-6.551042,-10,12.4949,-1,10,5.231138,5.698956,8.059527,10,6.082608,3.301029,3.254175,20,0,0
-257.1034,-5.452063,-10,0.4948977,-1,10,6.785338,6.797932,9.613729,10,4.096382,3.202037,3.114161,20,0,0
-257.2699,-7.253083,-0.01371742,-16.5051,-1,10,6.038505,4.996911,7.0667,10,8.489632,5.003064,5.661173,20,0,1
-255.4365,-12.05,9.986264,-16.38188,1,2.436508,0.2828418,0.2000008,0.2828411,10,10,8.799986,9.616656,20,0,1
-253.45,-12.05,9.595825,0,1,0.4500122,0.2828431,0.2000027,0.2828532,10,10,8.799971,0.6364208,20,0,1
-253.45,-12.05,0.0001830608,0,1,0.4500122,0.2828431,0.2000027,0.2828532,10,10,8.799971,0.6364208,20,0,1
-253.45,-12.05,0,0,1,0.4500122,0.2828431,0.2000027,0.2828532,10,10,8.799971,0.6364208,20,0,1
-255.45,-12.05,-10,0,-1,2.449982,0.2828418,0.2000008,0.2828519,10,10,8.799986,9.616656,20,0,1
-255.45,-8.551017,0,12.4949,-1,10,3.464824,3.698979,5.23113,5.550034,7.496766,5.301006,6.082511,20,0,1
-257.2836,-7.452038,-9.986282,0.4948977,-1,10,6.057924,4.797956,6.785322,10,8.77099,5.202019,5.94254,20,0,1
-259.2834,-9.253058,-9.999981,-16.5051,-1,10,4.238317,2.996934,4.23829,10,5.661175,7.003068,8.489561,20,0,1
-261.2834,-11.30016,-10,22.4949,-1,8.283447,1.343262,0.9498291,1.343261,10,2.899373,2.05016,10,20,0,1
-263.2835,-10.55,-10,-8,-1,10,2.404143,1.699986,2.404162,10,1.838491,1.3,1.838469,20,1,1
-261.6127,-12.04999,10,0,1,8.612686,0.282831,0.2000008,0.2828519,10,3.959781,2.799989,10,20,1,1
-261.6127,-12.04999,0,0,1,8.612686,0.282831,0.2000008,0.2828519,10,3.959781,2.799989,10,20,1,1
-259.6126,-8.551009,10,12.4949,1,10,5.23116,3.698983,5.231142,1.38739,4.790447,6.301014,7.496724,20,1,1
-261.2798,-7.45203,-9.972565,0.4948977,-1,10,6.785354,0.7979784,1.128502,10,3.114138,6.202003,6.09262,20,1,1
-259.6122,-9.253051,9.972603,-16.5051,1,10,4.238322,2.996942,4.238317,10,5.66117,7.003056,8.489557,20,1,1
-261.2834,-12.04999,-10,0,-1,8.283432,0.2828505,0.1999989,0.282829,10,3.959783,2.799991,10,20,1,1
-263.2835,-12.04999,-10,0,-1,10,0.2828492,0.199996,0.2828269,10,10,2.799991,10,20,1,1
-263.2835,-12.04999,0,0,-1,10,0.2828492,0.199996,0.2828269,10,10,2.799991,10,20,1,1
-265.2836,-12.04999,-10,0,-1,10,0.2828262,0.1999941,0.2828472,10,10,2.799991,3.959783,20,1,1
-267.2836,-8.74901,-10,11.0099,-1,1.283661,4.951128,3.500973,4.951123,2.71637,6.362576,5.499021,4.948357,20,-1,0
-265.6165,-7.94703,9.972565,-0.990104,1,10,0.4284777,0.302989,0.4285114,10,5.228413,5.697038,6.680337,20,-1,0
-267.3946,-5.450691,-10,16.4949,-1,10,3.958804,6.799292,3.958826,10,2.270338,2.200701,5.94066,20,-1,0
-267.5611,-4.11666,-0.01371742,-1.999997,-1,10,5.84545,8.133323,10,1.438904,1.225651,0.8666689,2.639868,20,-1,0
-267.5613,-6.61666,-1.881675E-05,-20,-1,10,2.309926,5.633321,3.448784,10,3.346976,3.366668,7.589573,20,-1,0
-266.2033,-12.04998,8.888889,-17.9997,1,10,0.2828512,0.2000008,0.2828303,10,5.36933,9.799988,3.959777,20,-1,0
-266.2033,-10.11667,0,-2,1,10,3.016978,2.133316,3.016974,10,8.296747,7.866672,1.225653,20,-1,0
-264.3697,-12.04999,9.986282,-2.999588,1,10,0.2828303,0.2000008,0.2828296,10,10,2.799986,3.959779,20,-1,0
-262.3697,-10.11667,10,-2,1,10,3.016981,2.133322,3.016978,10,1.225653,0.8666668,1.225653,20,-1,0
-264.0368,-12.04999,-9.972565,-2.999617,-1,10,0.2828512,0.1999989,0.282829,10,10,2.799987,3.95978,20,-1,0
-266.0369,-12.04999,-10,0,-1,10,0.2828492,0.1999969,0.2828492,10,10,9.799993,3.95978,20,0,1
-268.0369,-8.551007,-10,12.4949,-1,2.036926,5.231143,3.698974,5.231137,1.963074,6.08256,5.301013,5.709073,20,0,1
-270.037,-7.452028,-10,0.4948977,-1,10,6.785347,0.7979717,1.128504,10,4.528354,3.202038,8.770985,20,0,1
-272.037,-9.253049,-10,-16.5051,-1,10,4.238313,2.996928,4.238286,8.962982,10,5.003055,10,20,0,1
-272.2017,-12.04998,0,0,-1,10,0.2828512,0.1999998,0.2828296,4.798309,10,7.799982,10,20,0,1
-272.2017,-8.550996,0,12.4949,-1,1.201691,5.231169,3.69898,5.231163,10,7.496736,4.301002,8.910957,20,0,1
-270.3681,-7.452017,9.986282,0.4948977,1,10,6.785355,0.7979832,6.785347,10,4.528346,3.202026,7.356778,20,0,1
-270.2037,-7.300169,0,22.4949,1,10,7.000106,0.949831,7.000076,10,4.313595,3.050179,7.142048,20,0,1
-268.3701,-5.088182,9.986282,-1.572907,1,4.370117,4.471502,7.161798,10,10,1.185387,1.838187,4.013812,20,0,1
-270.0375,-7.502764,-9.972584,-19.57291,-1,10,6.713586,0.7472363,1.056742,10,4.600094,3.252774,8.842725,20,0,1
-270.1483,-5.450681,0,16.4949,-1,10,9.615679,2.799319,9.615645,10,1.698026,1.200691,3.112239,20,1,1
-268.3147,-5.916653,9.986282,-10.99997,1,10,3.299891,6.333328,3.29987,10,2.357013,2.666657,6.599617,20,1,1
-266.6483,-10.21665,0,-28.99997,1,10,2.875566,2.033337,2.875562,10,8.438116,7.96665,1.367043,20,1,1
-266.6483,-12.04998,0,0,1,10,0.2828303,0.1999998,0.2828512,10,4.740081,9.799985,3.959777,20,1,1
-266.6483,-8.551003,0,12.4949,1,0.6482849,0.916812,3.698979,5.231141,3.351746,6.082559,6.301006,4.668318,20,1,1
-266.6483,-7.452024,0,0.4948977,1,10,1.128546,4.797958,6.785345,10,4.528356,5.202027,3.745196,20,1,1
-266.6483,-9.253045,0,-16.5051,1,10,4.23832,2.996938,4.238315,10,7.075384,7.003047,0.9167776,20,1,1
-268.4837,-12.04998,-10,0,-1,10,0.2828519,0.1999998,0.2828512,8.516327,10,8.799984,3.959776,20,1,1
-268.4837,-12.04998,0,0,-1,10,0.2828519,0.1999998,0.2828512,8.516327,10,8.799984,3.959776,20,1,1
-266.4836,-8.551002,10,12.4949,1,0.4836121,0.6839692,3.698981,5.231142,3.516388,6.082537,6.301005,4.668316,20,1,1
-266.4836,-7.452023,0,0.4948977,1,10,1.128544,4.797961,6.785325,10,4.528354,5.202026,3.512356,20,0,1
-264.6482,-7.300169,10,22.4949,1,10,1.343298,0.949831,1.343297,10,5.727807,6.050167,5.727808,20,0,1
-262.6481,-6.55,10,-8,1,10,8.061001,1.7,2.404171,10,1.83849,5.299983,6.573456,20,0,1
-260.6481,-8.116672,10,-2,1,10,5.845408,4.133319,0.4977448,10,4.054084,4.866675,6.882494,20,0,1
-260.6481,-10.61667,0,-20,-1,7.648087,2.309871,1.633318,2.309868,10,1.932764,7.366676,10,20,0,1
-258.7962,-9.45067,10,16.4949,1,10,3.958849,2.799322,3.958833,10,5.945105,8.200665,8.197053,20,0,1
-256.7961,-7.551692,10,4.494898,1,10,5.368515,4.698302,6.6444,10,8.911911,4.301692,5.368538,20,0,1
-258.4633,-8.252712,-9.972565,-10.5051,-1,10,5.653015,3.997282,5.653008,2.536774,9.244335,7.002697,7.074866,20,0,1
-256.7957,-12.04999,9.972603,-16.39295,1,3.795639,0.2828519,0.2000008,0.2828303,10,9.61664,8.799994,9.616641,20,0,1
-258.7957,-12.04999,-10,0,-1,5.7957,0.282829,0.1999989,0.2828505,10,3.959807,10,10,20,0,1
-260.7958,-12.04999,-10,0,-1,7.795761,0.2828276,0.1999969,0.2828479,10,3.959785,8.799995,10,20,-1,0
-260.7958,-12.04999,0,0,-1,7.795761,0.2828276,0.1999969,0.2828479,10,3.959785,8.799995,10,20,-1,0
-262.7958,-12.04999,-10,0,-1,9.795837,0.2828256,0.1999941,0.2828249,10,3.959785,2.799994,10,20,-1,0
-264.7959,-12.04999,-10,0,-1,10,0.2828236,0.1999912,0.2828451,10,10,2.799994,3.959785,20,-1,0
-262.7958,-12.04999,10,0,1,9.795837,0.2828256,0.1999941,0.2828249,10,3.959785,2.799994,10,20,-1,0
-264.7959,-10.28333,-10,-5,-1,10,2.781284,1.966652,2.781258,10,1.461369,1.033333,1.461349,20,-1,0
-263.1278,-12.04999,10,0,1,10,0.282831,0.2000008,0.2828519,10,3.959802,2.799987,10,20,-1,0
-265.1279,-12.04999,-10,0,-1,10,0.2828498,0.1999979,0.2828505,10,10,2.799987,3.95978,20,-1,0
-263.1278,-12.04999,10,0,1,10,0.282831,0.2000008,0.2828519,10,3.959802,2.799987,10,20,-1,0
-263.1278,-10.28333,0,-5,1,10,2.781285,1.966653,2.78126,10,1.461369,1.033333,1.461349,20,-1,0
-264.9619,-12.04998,-10,0,-1,10,0.2828512,0.1999998,0.2828303,10,10,2.799985,3.959779,20,1,0
-266.9619,-12.04998,-10,0,-1,10,0.2828498,0.1999979,0.2828283,10,4.296456,9.799985,3.959779,20,1,0
-268.962,-8.551005,-10,12.4949,-1,2.962006,5.231143,3.698976,5.231137,1.037994,6.082536,5.301005,10,20,1,0
-270.4641,-7.452026,-9.876543,0.4948977,-1,10,6.785348,0.7979736,6.785318,10,4.528352,3.202036,7.356805,20,1,0
-268.7949,-9.253047,9.972734,-16.5051,1,10,4.238317,2.996933,4.238312,10,7.075383,6.003048,6.780997,20,1,0
-270.4662,-11.30015,-10,22.4949,-1,10,1.343262,0.9498291,1.343261,6.533875,10,2.050149,9.144521,20,1,0
-270.6326,-10.55,-0.01371742,-8,-1,10,2.404136,1.699978,2.404134,8.367401,10,1.3,10,20,1,0
-272.4683,-12.04998,-10,0,-1,10,0.2828498,0.1999989,0.2828283,4.531708,10,7.799983,10,20,1,0
-270.4682,-10.44903,10,-7.485415,1,10,2.546919,1.80095,2.546915,8.531799,10,1.199028,10,20,1,0
-268.4682,-11.30015,10,22.4949,1,10,1.343263,0.949832,1.343263,8.53186,2.899342,8.050152,3.490552,20,1,0
-269.4723,-8.20117,0,10.4949,-1,10,5.725898,4.048809,0.7462946,10,5.587802,3.951181,9.830405,20,0,0
-270.973,-7.502191,-9.958848,-1.505102,-1,10,1.057557,0.7478094,6.714392,10,4.599299,3.252199,7.427751,20,0,0
-271.1328,-6.617006,0,20.4949,-1,10,7.966225,5.632972,7.966216,10,3.347454,2.367015,4.76167,20,0,0
-271.1328,-5.283326,0,-5,-1,10,9.852356,6.966651,8.438151,10,1.461347,1.033334,1.461372,20,0,0
-271.1328,-8.05,0,-13.00024,-1,10,0.2828512,4.199977,5.939664,10,5.374025,3.800008,8.202459,20,0,0
-273.1329,-12.04998,-10,-9.998078,-1,10,0.2828519,0.1999998,0.2828512,3.867096,10,7.79998,3.959772,20,0,0
-271.4662,-8.550996,0,12.4949,1,0.4661865,0.6592873,3.698981,5.231142,10,6.082547,4.301003,8.910982,20,0,0
-271.4662,-7.452017,0,0.4948977,1,10,1.128512,4.79796,6.785346,10,4.528344,3.202024,5.942564,20,0,0
-271.4662,-9.253037,0,-16.5051,1,10,4.238321,2.99694,4.238316,9.533844,8.489584,5.003045,0.6592866,20,0,0
-271.4662,-10.61698,0,20.4949,1,10,2.309405,1.632994,2.309402,7.533844,10,6.366991,1.9332,20,0,0
-269.6326,-10.91667,9.986282,-11,1,10,1.88559,1.333312,1.885588,9.367432,10,6.666678,8.013869,20,1,1
-267.6328,-10.00049,10,18.4949,1,10,3.181278,2.249493,3.181274,10,8.132421,6.750498,2.309104,20,1,1
-266.4105,-7.70151,6.666667,6.494898,1,10,0.775701,4.548473,6.4325,10,4.8812,5.451514,3.466957,20,1,1
-268.1331,-7.902531,-9.977138,-7.505103,-1,10,6.148243,4.34745,6.148213,10,5.165483,4.652536,9.408056,20,1,1
-268.2993,-11.50355,-0.01368605,-25.5051,-1,10,1.055611,0.7464294,1.05561,8.700775,3.187016,8.253557,3.251657,20,1,1
-270.1884,-12.04998,-10,0,-1,10,0.2828283,0.1999989,0.2828283,6.811646,10,2.79998,9.61663,20,1,1
-270.1884,-10.28333,0,-5,-1,10,2.781258,1.966645,2.781254,8.811676,9.946623,1.033333,10,20,1,1
-270.1884,-12.04998,0,0,-1,10,0.2828519,0.2000008,0.2828519,6.811646,10,2.799978,9.616628,20,1,1
-272.1884,-8.749047,-10,11.00952,-1,1.188416,4.951076,3.500929,4.951049,10,7.776831,4.499053,9.191051,20,1,1
-274.1885,-7.947141,-10,-0.990476,-1,10,6.085123,4.302832,4.67094,10,9.471191,3.697145,5.228556,20,1,1
-272.5213,-10.24524,9.972565,-18.99048,1,10,2.835146,2.004739,2.835121,8.478668,10,5.995242,2.151487,20,-1,1
-274.2008,-12.04998,-10,0,-1,10,0.2828505,0.1999979,0.2828498,2.799164,10,7.799978,4.526664,20,-1,1
-276.2009,-8.550996,-10,12.4949,-1,5.200897,5.231143,3.698976,3.816928,10,8.201156,5.30097,6.08253,20,-1,1
-278.201,-7.452017,-10,0.4948977,-1,10,6.785348,3.797966,3.956897,10,5.942561,6.201994,4.528343,20,-1,1
-276.5338,-9.253037,9.972565,-16.5051,1,10,4.238317,2.996934,2.824105,4.466217,8.489591,6.003017,7.075379,20,-1,1
-274.5342,-11.30014,10,22.4949,1,10,1.343264,0.949831,1.343262,2.46582,10,7.050145,10,20,-1,1
-276.2014,-8.201162,-9.972565,10.4949,-1,10,5.725898,4.048809,3.957902,10,8.200435,4.951136,5.587799,20,-1,1
-276.3673,-7.502183,-0.01367978,-1.505102,-1,10,6.714401,4.747788,3.885989,10,7.427722,4.25216,4.599295,20,-1,1
-278.2012,-9.903204,-9.986301,-19.5051,-1,10,3.318833,1.346778,1.129757,2.798828,7.994861,8.653182,7.994838,20,-1,1
-276.4972,-9.000491,10,18.4949,1,5.497223,4.595462,3.24948,3.181248,10,8.132448,5.75047,6.718234,20,-1,1
-278.1644,-6.701511,-9.972565,6.494898,-1,10,7.846713,4.548472,4.010203,9.835602,5.424393,5.451488,3.466958,20,-1,1
-278.3303,-6.902532,-0.01367978,-7.505103,-1,10,7.562448,4.347448,3.775529,9.669647,5.233041,5.652514,3.751243,20,-1,1
-280.1642,-10.04998,-9.986301,-11.89785,-1,10,0.2828364,0.2000055,0.2828316,0.8358459,6.871669,8.799988,8.202416,20,-1,1
-278.1641,-6.967493,10,14.4949,1,10,7.470572,4.28249,4.010608,9.835907,5.424788,5.71747,3.84312,20,-1,1
-276.164,-5.468513,10,2.494898,1,10,9.590462,6.781458,6.762006,10,5.965901,2.218487,1.723256,20,-1,1
-274.164,-6.702868,10,-13.5051,1,10,7.844806,5.547106,6.430589,10,4.883099,2.452871,3.468893,20,-1,1
-275.8311,-11.50389,-9.972565,-31.5051,-1,10,1.055108,0.7460833,1.055128,1.168915,10,7.266298,10,20,-1,1
-274.053,-12.04997,10,0,1,10,0.2828526,0.2000027,0.282831,2.947021,10,7.799974,4.317562,20,-1,1
-276.053,-12.04997,-10,0,-1,10,0.2828512,0.1999998,0.2828296,0.9469604,10,8.799943,10,20,-1,1
-274.053,-8.550992,10,12.4949,1,3.052979,5.231149,3.698982,4.167754,10,9.824553,4.300995,6.082552,20,-1,1
-273.8865,-7.452013,0.01371742,0.4948977,1,10,6.785355,4.797961,5.371149,10,8.770988,3.202016,4.528346,20,1,1
-275.7199,-9.253034,-9.986264,-16.5051,-1,10,4.23832,2.996939,2.824117,5.280151,8.881423,5.003034,7.075377,20,1,1
-275.8843,-11.30014,0,22.4949,-1,10,1.343263,0.949831,1.343262,1.115753,10,7.09799,10,20,1,1
-277.7179,-8.201162,-9.986282,10.4949,-1,10,5.725896,3.048827,2.897479,10,7.002011,4.951161,5.587796,20,1,1
-276.0505,-7.502183,9.972584,-1.505102,1,10,6.714401,4.747788,4.171255,10,7.427725,4.252154,4.599296,20,1,1
-275.8846,-9.903204,0.01367981,-19.5051,1,10,3.318836,2.346768,1.904659,5.115448,9.409051,5.701236,7.994863,20,1,1
-275.8843,-12.04997,0,0,1,10,0.2828303,0.2000008,0.2828296,1.115692,10,7.84784,10,20,1,1
-276.55,-12.04997,-0.0001830608,0,-1,10,0.2828296,0.1999998,0.2828296,0.4500122,0.6364484,8.799952,10,20,1,1
-276.55,-12.04997,-0.0001830608,0,-1,10,0.2828296,0.1999998,0.2828296,0.4500122,0.6364484,8.799952,10,20,1,1
-276.55,-12.04997,0,0,-1,10,0.2828296,0.1999998,0.2828296,0.4500122,0.6364484,8.799952,10,20,1,1
-274.5499,-8.550992,10,12.4949,1,3.549927,5.231148,3.698981,3.816969,10,9.121774,4.300994,6.08253,20,1,1
-272.5499,-7.452013,10,0.4948977,1,10,2.19184,4.797962,6.293444,10,4.528339,3.202019,4.528347,20,1,1
-270.5498,-8.049999,10,0,1,10,0.2828519,0.2000008,0.2828303,10,5.374025,3.800008,9.616636,20,1,1
-270.5498,-5.049992,0,0,1,6.549805,10,3.200008,9.121986,10,1.131383,0.8000007,1.131386,20,1,1
-268.7162,-6.949992,9.986282,-17,1,10,7.495341,5.299988,1.838496,10,3.818385,3.699993,8.060988,20,1,1
-266.7164,-12.04998,9.999981,-22.99977,1,10,0.2828303,0.1999998,0.2828296,10,4.643665,9.799985,3.959777,20,1,1
-268.7165,-8.9675,-10,14.4949,-1,2.716522,4.642125,3.282481,4.642119,1.283508,6.671554,5.717502,6.670123,20,1,1
-268.883,-7.468521,-0.01371742,2.494898,-1,10,6.762012,4.78146,1.579725,10,4.551692,4.218522,8.794293,20,1,1
-270.7173,-8.049999,-10,0,-1,10,0.2828519,0.2000008,0.2828303,10,5.374025,3.800008,9.616637,20,1,1
-270.7173,-8.049999,0,0,-1,10,0.2828519,0.2000008,0.2828303,10,5.374025,3.800008,9.616637,20,1,1
-268.7172,-5.049988,10,1.430511E-05,1,4.717194,4.525511,7.199992,10,10,1.131383,1.79999,3.959786,20,-1,1
-266.7171,-6.949986,10,-16.99999,1,10,1.83851,5.299998,7.495317,10,3.818383,4.699987,8.060952,20,-1,1
-266.5507,-12.04998,0.01371742,-23,1,10,0.2828512,0.1999998,0.2828519,10,4.878101,9.799986,3.959777,20,-1,1
-264.5506,-10.11667,10,-2,1,10,3.016979,2.133319,3.016975,10,1.225653,0.8666668,1.225653,20,-1,1
-266.2177,-12.04998,-9.972565,-2.999502,-1,10,0.2828519,0.2000008,0.2828519,10,5.348916,9.799988,3.959777,20,-1,1
-268.2178,-12.04998,-10,0,-1,10,0.2828498,0.1999989,0.282829,8.782196,10,8.799988,3.959777,20,-1,1
-266.2177,-12.04998,10,0,1,10,0.2828519,0.2000008,0.2828519,10,5.348916,9.799988,3.959777,20,-1,1
-264.2177,-10.28333,10,-5,1,10,2.781262,1.966651,2.781259,10,1.461369,1.033333,1.461349,20,-1,1
-262.2176,-12.04999,10,0,1,9.217606,0.2828519,0.1999998,0.2828519,10,3.959802,2.799988,10,20,-1,1
-260.2176,-10.28333,10,-5,1,7.217575,2.781287,1.966657,2.781262,10,1.461369,7.033343,9.946589,20,-1,1
-258.2175,-12.04999,10,0,1,5.217499,0.282831,0.2000008,0.2828519,10,3.959784,10,10,20,0,1
-260.2176,-8.551013,-10,12.4949,-1,10,5.231145,3.698978,5.231139,0.7824707,4.668325,5.301023,7.496741,20,0,1
-260.384,-7.452034,-0.01371742,0.4948977,-1,10,6.785341,4.797956,1.128504,10,3.699533,4.202041,5.942564,20,0,1
-258.5507,-9.253055,9.986264,-16.5051,1,10,4.23832,2.996938,4.238316,10,6.292315,8.003041,7.849844,20,0,1
-256.5509,-11.30016,10,22.4949,1,3.550873,1.343264,0.949831,1.343262,10,9.120438,8.050162,8.556219,20,0,1
